"PERSONS" "WARD" "QUESTION" "MAILGRP" "PHONEGRP" "PERSNGRP" "APPEAL" "CONTACT" "MAILINGS" "AGE" "MAJORPTY" "VOTE960" "VOTE961" "MAILCALL" "VOTED98" "PHNSCRPT" "DISMC" "DISPHN" "PHNC" "PHNTRT1" "PHNTRT2" "PHNC1" "PHNC2" "NEW" "phone" "AGE2"
"6808" 2 "19" 1 0 0 0 1 0 0 49 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"6810" 2 "17" 1 0 0 0 2 0 0 30 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9
"6811" 2 "10" 1 0 0 0 3 0 0 44 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 19.36
"6812" 2 "5" 1 0 0 0 1 0 0 42 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 17.64
"6814" 2 "24" 1 0 0 0 1 0 0 31 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 9.61
"6819" 2 "14" 0 0 0 0 2 0 0 24 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.76
"6820" 2 "18" 0 0 0 0 3 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"6822" 2 "27" 1 0 0 0 1 0 0 64 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 40.96
"6823" 2 "21" 0 0 0 0 1 0 0 40 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16
"6829" 2 "13" 0 0 0 0 2 0 0 48 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"6830" 2 "12" 1 0 0 0 2 0 0 46 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"6831" 2 "26" 1 0 0 0 1 0 0 46 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"6832" 2 "12" 1 0 0 0 2 0 0 82 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 67.24
"6833" 2 "26" 1 0 0 0 2 0 0 50 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 25
"6834" 2 "22" 1 0 0 0 1 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"6835" 2 "9" 1 0 0 0 1 0 0 62 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 38.44
"6837" 2 "10" 1 0 0 0 3 0 0 37 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"6838" 2 "17" 1 0 0 0 3 0 0 81 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 65.61
"6839" 2 "14" 0 0 0 0 1 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"6840" 2 "6" 0 0 0 0 1 0 0 50 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 25
"6841" 2 "6" 0 0 0 0 3 0 0 32 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.24
"6842" 2 "8" 0 0 0 0 1 0 0 68 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 46.24
"6846" 2 "13" 1 0 0 0 1 0 0 82 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 67.24
"6850" 2 "18" 0 0 0 0 3 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"6851" 2 "26" 1 0 0 0 3 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"6852" 2 "25" 1 0 0 0 3 0 0 46 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 21.16
"6853" 2 "25" 1 0 0 0 1 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"6856" 2 "26" 0 0 0 0 1 0 0 39 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 15.21
"6857" 2 "21" 1 0 0 0 2 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"6860" 2 "16" 1 0 0 0 3 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"6861" 2 "25" 1 0 0 0 3 0 0 73 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"6866" 2 "29" 1 0 0 0 2 0 0 43 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 18.49
"6867" 2 "26" 1 0 0 0 1 0 0 54 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 29.16
"6871" 2 "2" 1 0 0 0 1 0 0 46 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"6872" 2 "6" 1 0 0 0 3 0 0 56 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 31.36
"6873" 2 "10" 1 0 0 0 1 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"6876" 2 "10" 0 0 0 0 1 0 0 45 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"6877" 2 "26" 1 0 0 0 3 0 0 95 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 90.25
"6878" 2 "12" 1 0 0 0 2 0 0 23 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.29
"6880" 2 "10" 1 0 0 0 3 0 0 37 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"6881" 2 "11" 1 0 0 0 1 0 0 75 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"6885" 2 "10" 0 0 0 0 3 0 0 39 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"6888" 2 "13" 1 0 0 0 3 0 0 43 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 18.49
"6894" 2 "20" 0 0 0 0 1 0 0 36 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.96
"6898" 2 "24" 1 0 0 0 3 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"6899" 2 "21" 1 0 0 0 3 0 0 68 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 46.24
"6901" 2 "27" 0 0 0 0 1 0 0 53 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 28.09
"6906" 2 "13" 0 0 0 0 2 0 0 67 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 44.89
"6907" 2 "13" 1 0 0 0 1 0 0 28 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 7.84
"6908" 2 "25" 1 0 0 0 1 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"6910" 2 "9" 0 0 0 0 1 0 0 50 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 25
"6911" 2 "27" 1 0 0 0 1 0 0 56 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 31.36
"6913" 2 "26" 1 0 0 0 3 0 0 40 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16
"6914" 2 "2" 0 0 0 0 2 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"6915" 2 "19" 1 0 0 0 3 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"6916" 2 "26" 1 0 0 0 2 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"6918" 2 "29" 1 0 0 0 2 0 0 52 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 27.04
"6919" 2 "30" 1 0 0 0 3 0 0 37 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"6920" 2 "9" 0 0 0 0 3 0 0 50 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 25
"6922" 2 "29" 1 0 0 0 2 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"6924" 2 "25" 1 0 0 0 2 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"6926" 2 "23" 0 0 0 0 3 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"6929" 2 "15" 0 0 0 0 1 0 0 37 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 13.69
"6932" 2 "26" 0 0 0 0 3 0 0 73 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"6934" 2 "16" 1 0 0 0 2 0 0 72 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 51.84
"6936" 2 "14" 0 0 0 0 3 0 0 24 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.76
"6937" 2 "12" 1 0 0 0 3 0 0 19 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 3.61
"6938" 2 "25" 1 0 0 0 1 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"6940" 2 "28" 1 0 0 0 3 0 0 69 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"6943" 2 "29" 1 0 0 0 3 0 0 78 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"6945" 2 "23" 0 0 0 0 2 0 0 42 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 17.64
"6948" 2 "21" 0 0 0 0 1 0 0 47 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"6950" 2 "10" 0 0 0 0 3 0 0 38 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 14.44
"6952" 2 "7" 0 0 0 0 2 0 0 41 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16.81
"6955" 2 "11" 0 0 0 0 1 0 0 57 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 32.49
"6956" 2 "8" 1 0 0 0 2 0 0 59 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 34.81
"6957" 2 "22" 1 0 0 0 2 0 0 43 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"6958" 2 "18" 1 0 0 0 2 0 0 33 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"6960" 2 "25" 1 0 0 0 2 0 0 37 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"6961" 2 "19" 0 0 0 0 1 0 0 54 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 29.16
"6962" 2 "23" 1 0 0 0 1 0 0 51 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"6963" 2 "27" 1 0 0 0 1 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"6964" 2 "21" 1 0 0 0 3 0 0 33 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 10.89
"6966" 2 "8" 1 0 0 0 3 0 0 30 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9
"6969" 2 "2" 0 0 0 0 3 0 0 43 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 18.49
"6970" 2 "30" 1 0 0 0 2 0 0 76 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"6973" 2 "12" 1 0 0 0 1 0 0 60 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 36
"6980" 2 "5" 1 0 0 0 1 0 0 85 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 72.25
"6982" 2 "8" 0 0 0 0 2 0 0 50 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 25
"6983" 2 "5" 1 0 0 0 1 0 0 34 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 11.56
"6984" 2 "5" 0 0 0 0 1 0 0 74 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 54.76
"6985" 2 "13" 0 0 0 0 3 0 0 44 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"6986" 2 "18" 1 0 0 0 1 0 0 39 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 15.21
"6987" 2 "16" 0 0 0 0 2 0 0 34 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 11.56
"6989" 2 "15" 1 0 0 0 3 0 0 53 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 28.09
"6990" 2 "25" 1 0 0 0 2 0 0 40 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16
"6994" 2 "23" 0 0 0 0 1 0 0 55 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 30.25
"6997" 2 "30" 0 0 0 0 2 0 0 36 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 12.96
"7000" 2 "15" 1 0 0 0 1 0 0 74 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 54.76
"7001" 2 "25" 0 0 0 0 3 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
"7003" 2 "26" 1 0 0 0 1 0 0 36 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.96
"7007" 2 "18" 0 0 0 0 1 0 0 78 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"7009" 2 "15" 0 0 0 0 1 0 0 86 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 73.96
"7010" 2 "27" 0 0 0 0 3 0 0 57 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"7011" 2 "20" 1 0 0 0 2 0 0 45 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"7012" 2 "14" 1 0 0 0 2 0 0 62 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 38.44
"7013" 2 "23" 0 0 0 0 2 0 0 57 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 32.49
"7016" 2 "8" 1 0 0 0 3 0 0 53 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 28.09
"7019" 2 "28" 1 0 0 0 3 0 0 75 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 56.25
"7020" 2 "18" 0 0 0 0 3 0 0 39 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"7021" 2 "19" 0 0 0 0 1 0 0 36 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.96
"7022" 2 "18" 1 0 0 0 3 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 62.41
"7028" 2 "12" 0 0 0 0 2 0 0 76 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"7037" 2 "14" 0 0 0 0 2 0 0 31 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9.61
"7038" 2 "27" 1 0 0 0 2 0 0 40 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16
"7039" 2 "20" 1 0 0 0 2 0 0 27 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 7.29
"7040" 2 "6" 1 0 0 0 3 0 0 52 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 27.04
"7041" 2 "28" 1 0 0 0 1 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"7042" 2 "27" 0 0 0 0 2 0 0 37 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"7045" 2 "18" 1 0 0 0 1 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"7052" 2 "13" 0 0 0 0 2 0 0 41 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"7053" 2 "17" 1 0 0 0 1 0 0 29 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 8.41
"7056" 2 "9" 0 0 0 0 2 0 0 27 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.29
"7057" 2 "8" 1 0 0 0 3 0 0 43 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"7058" 2 "13" 1 0 0 0 2 0 0 49 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"7060" 2 "26" 1 0 0 0 3 0 0 41 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"7063" 2 "15" 1 0 0 0 2 0 0 42 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 17.64
"7065" 2 "21" 1 0 0 0 1 0 0 57 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 32.49
"7066" 2 "19" 1 0 0 0 3 0 0 40 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16
"7067" 2 "20" 1 0 0 0 2 0 0 70 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 49
"7070" 2 "15" 1 0 0 0 3 0 0 30 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9
"7073" 2 "18" 1 0 0 0 3 0 0 30 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9
"7074" 2 "4" 1 0 0 0 3 0 0 30 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 9
"7076" 2 "23" 1 0 0 0 1 0 0 72 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 51.84
"7077" 2 "19" 0 0 0 0 2 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"7083" 2 "18" 1 0 0 0 2 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"7085" 2 "12" 0 0 0 0 2 0 0 47 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 22.09
"7086" 2 "14" 0 0 0 0 2 0 0 49 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 24.01
"7087" 2 "14" 1 0 0 0 1 0 0 50 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 25
"7090" 2 "17" 1 0 0 0 2 0 0 73 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 53.29
"7092" 2 "17" 1 0 0 0 2 0 0 51 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"7094" 2 "17" 0 0 0 0 1 0 0 52 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 27.04
"7096" 2 "17" 1 0 0 0 3 0 0 76 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 57.76
"7098" 2 "18" 0 0 0 0 1 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"7100" 2 "27" 1 0 0 0 2 0 0 39 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 15.21
"7102" 2 "13" 0 0 0 0 1 0 0 76 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"7103" 2 "25" 1 0 0 0 1 0 0 73 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"7104" 2 "4" 1 0 0 0 2 0 0 47 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"7105" 2 "26" 0 0 0 0 1 0 0 71 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 50.41
"7109" 2 "17" 1 0 0 0 3 0 0 68 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 46.24
"7110" 2 "17" 1 0 0 0 2 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"7111" 2 "10" 1 0 0 0 1 0 0 44 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 19.36
"7114" 2 "9" 1 0 0 0 3 0 0 24 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.76
"7117" 2 "28" 0 0 0 0 1 0 0 47 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"7119" 2 "11" 0 0 0 0 1 0 0 23 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.29
"7122" 2 "2" 0 0 0 0 1 0 0 40 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16
"7123" 2 "17" 1 0 0 0 2 0 0 45 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"7124" 2 "23" 1 0 0 0 1 0 0 66 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 43.56
"7128" 2 "5" 1 0 0 0 1 0 0 42 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"7131" 2 "24" 1 0 0 0 2 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"7133" 2 "27" 0 0 0 0 3 0 0 38 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 14.44
"7137" 2 "2" 1 0 0 0 2 0 0 80 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 64
"7139" 2 "10" 0 0 0 0 1 0 0 32 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 10.24
"7140" 2 "26" 0 0 0 0 2 0 0 53 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 28.09
"7141" 2 "30" 1 0 0 0 3 0 0 55 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 30.25
"7142" 2 "22" 0 0 0 0 3 0 0 45 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"7143" 2 "26" 1 0 0 0 1 0 0 69 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"7145" 2 "22" 1 0 0 0 3 0 0 46 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 21.16
"7148" 2 "30" 0 0 0 0 3 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"7152" 2 "30" 1 0 0 0 2 0 0 31 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9.61
"7153" 2 "7" 1 0 0 0 3 0 0 57 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"7159" 2 "26" 0 0 0 0 3 0 0 78 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"7162" 2 "12" 1 0 0 0 1 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"7163" 2 "22" 0 0 0 0 3 0 0 19 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 3.61
"7165" 2 "11" 0 0 0 0 3 0 0 81 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 65.61
"7167" 2 "26" 1 0 0 0 3 0 0 52 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 27.04
"7168" 2 "2" 0 0 0 0 2 0 0 35 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.25
"7171" 2 "25" 1 0 0 0 1 0 0 34 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 11.56
"7172" 2 "28" 1 0 0 0 3 0 0 58 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 33.64
"7174" 2 "28" 0 0 0 0 1 0 0 41 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 16.81
"7175" 2 "25" 0 0 0 0 2 0 0 55 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 30.25
"7180" 2 "10" 0 0 0 0 3 0 0 36 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 12.96
"7181" 2 "23" 1 0 0 0 2 0 0 60 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 36
"7182" 2 "18" 1 0 0 0 2 0 0 47 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"7186" 2 "30" 1 0 0 0 3 0 0 38 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"7188" 2 "8" 1 0 0 0 3 0 0 40 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16
"7190" 2 "19" 1 0 0 0 3 0 0 41 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"7191" 2 "15" 0 0 0 0 3 0 0 69 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"7192" 2 "13" 1 0 0 0 1 0 0 63 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 39.69
"7193" 2 "4" 1 0 0 0 3 0 0 52 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 27.04
"7194" 2 "18" 1 0 0 0 3 0 0 68 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 46.24
"7197" 2 "20" 0 0 0 0 1 0 0 69 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 47.61
"7198" 2 "27" 1 0 0 0 1 0 0 38 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 14.44
"7200" 2 "27" 1 0 0 0 2 0 0 26 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 6.76
"7202" 2 "14" 1 0 0 0 1 0 0 37 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 13.69
"7210" 2 "21" 0 0 0 0 3 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"7211" 2 "19" 1 0 0 0 3 0 0 57 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 32.49
"7213" 2 "27" 1 0 0 0 1 0 0 19 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 3.61
"7214" 2 "2" 1 0 0 0 3 0 0 69 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 47.61
"7215" 2 "13" 1 0 0 0 2 0 0 42 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 17.64
"7221" 2 "28" 1 0 0 0 3 0 0 35 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.25
"7222" 2 "13" 1 0 0 0 3 0 0 51 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"7223" 2 "27" 1 0 0 0 2 0 0 35 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 12.25
"7228" 2 "2" 0 0 0 0 1 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"7230" 2 "8" 0 0 0 0 1 0 0 69 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 47.61
"7231" 2 "30" 1 0 0 0 2 0 0 78 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"7232" 2 "10" 1 0 0 0 1 0 0 26 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 6.76
"7233" 2 "11" 0 0 0 0 1 0 0 45 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"7236" 2 "26" 1 0 0 0 2 0 0 68 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 46.24
"7237" 2 "12" 1 0 0 0 2 0 0 75 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 56.25
"7238" 2 "19" 1 0 0 0 3 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"7242" 2 "12" 1 0 0 0 3 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"7246" 2 "28" 0 0 0 0 2 0 0 43 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 18.49
"7248" 2 "15" 0 0 0 0 2 0 0 73 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"7249" 2 "21" 1 0 0 0 2 0 0 40 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16
"7253" 2 "12" 1 0 0 0 3 0 0 55 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 30.25
"7254" 2 "27" 0 0 0 0 1 0 0 43 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 18.49
"7256" 2 "13" 1 0 0 0 2 0 0 82 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 67.24
"7261" 2 "18" 0 0 0 0 2 0 0 73 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 53.29
"7262" 2 "30" 1 0 0 0 1 0 0 28 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"7266" 2 "24" 0 0 0 0 3 0 0 58 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 33.64
"7267" 2 "20" 0 0 0 0 1 0 0 48 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 23.04
"7268" 2 "18" 1 0 0 0 1 0 0 64 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 40.96
"7271" 2 "27" 1 0 0 0 2 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"7272" 2 "25" 1 0 0 0 2 0 0 46 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 21.16
"7273" 2 "16" 1 0 0 0 3 0 0 27 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 7.29
"7277" 2 "17" 1 0 0 0 3 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 56.25
